year,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days,casualties_log,economic_loss_log,aid_amount_log,recovery_days_log,response_hours_log,country_Australia,country_Bangladesh,country_Brazil,country_Canada,country_Chile,country_China,country_Congo,country_France,country_Germany,country_Greece,country_India,country_Indonesia,country_Ireland,country_Italy,country_Japan,country_Mexico,country_New Zealand,country_Nigeria,country_Peru,country_Philippines,country_South Africa,country_Spain,country_Turkey,country_United States,disaster_type_Cyclone,disaster_type_Drought,disaster_type_Earthquake,disaster_type_Extreme Cold,disaster_type_Extreme Heat,disaster_type_Flood,disaster_type_Landslide,disaster_type_Storm Surge,disaster_type_Tornado,disaster_type_Tsunami,disaster_type_Volcanic Eruption,disaster_type_Wildfire
2022,2.7,57,2430000.0,21.0,520020.0,53.66,180.0,4.060443010546419,14.70340222683928,13.161624474357557,5.198497031265826,3.091042453358316,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,3.4,48,340000.0,14.0,72760.0,70.73,75.0,3.8918202981106265,12.73670383776449,11.194935376352896,4.330733340286331,2.70805020110221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1.0,22,100000.0,22.0,21400.0,51.22,64.0,3.1354942159291497,11.51293546492023,9.97119292889014,4.174387269895637,3.1354942159291497,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,0.6,9,60000.0,15.0,12840.0,68.29,117.0,2.302585092994046,11.002116507732017,9.460398455831275,4.770684624465665,2.772588722239781,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,5.2,151,520000.0,29.0,111280.0,34.15,460.0,5.0238805208462765,13.161586013632684,11.619813812897709,6.133398042996649,3.4011973816621555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,2.3,67,690000.0,29.0,147660.0,34.15,418.0,4.219507705176107,13.444448325847754,11.902674384905001,6.037870919922137,3.4011973816621555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,2.4,46,1200000.0,19.0,256800.0,58.54,979.0,3.8501476017100584,13.997832948091215,12.456056744871358,6.887552571664617,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,0.2,5,80000.0,24.0,17120.0,46.34,130.0,1.791759469228055,11.289794413577894,9.748061059204817,4.875197323201151,3.2188758248682006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,0.4,3,140000.0,8.0,29960.0,85.37,147.0,1.3862943611198906,11.849404844423074,10.307651814911244,4.997212273764115,2.1972245773362196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,1.1,53,110000.0,48.0,23540.0,0.0,29.0,3.9889840465642745,11.608244735642321,10.066498860795583,3.4011973816621555,3.8918202981106265,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,1.8,4,1800000.0,2.0,385200.0,100.0,578.0,1.6094379124341003,14.403297778421795,12.861520554956735,6.361302477572996,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2006,1.2,29,78505.2,24.0,16797.49,46.34,65.0,3.4011973816621555,11.270932881543393,9.729044280399435,4.189654742026425,3.2188758248682006,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,3.1,16,3852949.7,5.0,824235.59,92.68,870.0,2.833213344056216,15.164349828301935,13.622212891465871,6.769641976852503,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022,1.5,26,40335.0,17.0,8627.38,63.41,103.0,3.295836866004329,10.6049996494277,9.06281204919103,4.6443908991413725,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2000,2.0,22,2608003.0,11.0,557740.68,78.05,98.0,3.1354942159291497,14.774095735769835,13.231651195105975,4.59511985013459,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2007,5.7,91,124898.4,16.0,26701.25,65.85,169.0,4.5217885770490405,11.735263892259056,10.192503110500773,5.135798437050262,2.833213344056216,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017,6.9,35,363478.2,5.0,77685.55,92.68,103.0,3.58351893845611,12.803477352860455,11.260437419698814,4.6443908991413725,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,1.5,8,49369.5,5.0,10549.37,92.68,851.0,2.1972245773362196,10.807108358809483,9.263916209379284,6.747586526829315,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,0.6,7,64472.4,11.0,13775.49,78.05,165.0,2.0794415416798357,11.074008014621542,9.530718795140638,5.111987788356544,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,3.8,220,1331998.8,58.0,284561.19,0.0,169.0,5.3981627015177525,14.10219197993231,12.558707102684934,5.135798437050262,4.07753744390572,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2006,3.1,37,768161.4,12.0,164062.98,75.61,103.0,3.6375861597263857,13.55175644810898,12.008011752679772,4.6443908991413725,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,0.9,3,38559.6,3.0,8235.0,97.56,25.0,1.3862943611198906,10.5599863087694,9.01627006814768,3.258096538021482,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2010,3.7,93,56980.0,25.0,12168.87,43.9,50.0,4.543294782270004,10.95047315791545,9.40671850391959,3.9318256327243257,3.258096538021482,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,1.4,34,522408.6,24.0,111560.82,46.34,91.0,3.5553480614894135,13.166207233498326,11.622334155699424,4.5217885770490405,3.2188758248682006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,0.7,13,56483.7,18.0,12061.11,60.98,100.0,2.6390573296152584,10.941725084002373,9.397824413518347,4.61512051684126,2.9444389791664403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,1.2,43,572297.0,36.0,122199.91,17.07,46.0,3.784189633918261,13.25741511372046,11.713421772500416,3.8501476017100584,3.6109179126442243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,3.6,79,40392.0,22.0,8621.55,51.22,6.0,4.382026634673881,10.60641178160999,9.062136143576438,1.9459101490553132,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,0.1,1,2160.3,98.0,308.0,0.0,83.0,0.6931471805599453,7.678465171489873,5.733341276897746,4.430816798843313,4.59511985013459,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,1.7,22,20704.3,13.0,5106.0,73.17,153.0,3.1354942159291497,9.938144985128503,8.538367426647644,5.0369526024136295,2.6390573296152584,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2001,3.7,226,45083.0,61.0,6574.0,0.0,80.0,5.424950017481403,10.716282695361969,8.791029857045965,4.394449154672439,4.127134385045092,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2001,2.4,22,37228.8,9.0,2292.0,82.93,16.0,3.1354942159291497,10.524864794840514,7.737616282857904,2.833213344056216,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,2.9,35,233887.9,12.0,49904.94,75.61,31.0,3.58351893845611,12.362601495268336,10.817895312731293,3.4657359027997265,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,1.2,12,181488.0,10.0,38718.95,80.49,142.0,2.5649493574615367,12.108950324789815,10.564110250067365,4.962844630259907,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,2.4,55,1566093.0,23.0,334102.72,48.78,53.0,4.02535169073515,14.264095179274209,12.719206762673762,3.9889840465642745,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
