year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2009,India,Flood,6.4,90,1563744.0,14.0,288865.43,70.73,120.0
1997,Philippines,Storm Surge,0.6,18,120703.8,30.0,22296.86,31.71,99.0
2022,Bangladesh,Storm Surge,2.3,85,485681.8,37.0,89691.84,14.63,106.0
2018,India,Landslide,3.4,31,152853.8,9.0,28227.07,82.93,138.0
2021,Turkey,Wildfire,2.7,30,215297.0,11.0,39751.53,78.05,82.0
2021,Indonesia,Storm Surge,4.0,64,998715.0,16.0,184361.68,65.85,167.0
2014,China,Drought,0.3,2,25571.0,7.0,4719.6,87.8,167.0
2015,Indonesia,Extreme Heat,0.8,2,29209.6,3.0,2750.0,97.56,56.0
2008,Indonesia,Landslide,0.3,1,14700.0,2.0,2713.03,100.0,159.0
2006,Indonesia,Landslide,0.4,3,20578.8,7.0,3797.72,87.8,164.0
2024,Philippines,Cyclone,4.8,5,315321.6,1.0,58172.47,100.0,41.0
2021,China,Cyclone,0.5,10,25491.0,19.0,4701.84,58.54,57.0
2018,Bangladesh,Extreme Heat,1.1,58,89688.5,53.0,16540.6,0.0,14.0
2019,Turkey,Earthquake,1.5,9,2189836.0,6.0,403828.75,90.24,103.0
2022,China,Extreme Heat,0.5,6,22138.0,11.0,4081.95,78.05,49.0
1993,Japan,Drought,2.0,18,44228.0,9.0,8154.74,82.93,20.0
2003,Bangladesh,Landslide,2.9,464,140426.7,160.0,25890.74,0.0,130.0
2013,Indonesia,Storm Surge,1.9,25,484285.3,13.0,89275.6,73.17,97.0
2010,Bangladesh,Flood,2.0,134,708398.0,67.0,130538.36,0.0,97.0
2001,Bangladesh,Cyclone,0.5,35,38150.5,70.0,7028.82,0.0,54.0
2011,Japan,Cyclone,3.5,18,123714.5,5.0,22792.39,92.68,8.0
2012,Philippines,Tsunami,1.6,26,138860.8,16.0,25580.39,65.85,291.0
2018,Philippines,Cyclone,4.0,68,5684698.0,17.0,1046983.07,63.41,34.0
2008,Japan,Earthquake,3.5,14,4374180.0,4.0,805271.54,95.12,27.0
2018,India,Extreme Heat,2.9,64,233003.4,22.0,42894.7,51.22,42.0
2004,Indonesia,Landslide,1.1,7,52516.2,6.0,9666.73,90.24,135.0
2021,China,Cyclone,1.3,5,53274.0,4.0,7727.0,95.12,35.0
2004,Japan,Extreme Cold,0.3,2,19978.0,7.0,3676.52,87.8,17.0
2009,China,Landslide,2.9,55,269949.0,19.0,49671.41,58.54,104.0
1991,Congo,Flood,2.0,72,540000.0,36.0,99360.0,17.07,614.0
1998,New Zealand,Volcanic Eruption,1.9,8,190000.0,4.0,34960.0,95.12,45.0
2000,Brazil,Wildfire,2.6,307,320000.0,118.0,58880.0,0.0,164.0
2000,Brazil,Extreme Heat,3.0,168,960000.0,56.0,176640.0,0.0,48.0
2000,Nigeria,Storm Surge,2.9,90,200000.0,31.0,36800.0,29.27,684.0
2001,Brazil,Flood,5.8,360,10800000.0,62.0,1987200.0,0.0,142.0
2001,South Africa,Flood,7.2,101,1550000.0,14.0,285200.0,70.73,529.0
2001,South Africa,Drought,3.4,75,30000.0,22.0,5520.0,51.22,235.0
2002,Chile,Earthquake,2.2,40,3960000.0,18.0,728640.0,60.98,95.0
2002,Chile,Tsunami,5.4,32,540000.0,6.0,99360.0,90.24,247.0
2002,Peru,Flood,0.3,11,105000.0,36.0,19320.0,17.07,877.0
2002,Chile,Landslide,0.2,2,80000.0,9.0,14720.0,82.93,18.0
2002,Australia,Wildfire,2.0,28,200000.0,14.0,36800.0,70.73,10.0
2002,United States,Storm Surge,1.4,3,980000.0,2.0,180320.0,100.0,42.0
2003,Australia,Drought,2.0,38,2000000.0,19.0,368000.0,58.54,23.0
2003,Australia,Storm Surge,0.4,9,120000.0,23.0,22080.0,48.78,60.0
2003,Australia,Volcanic Eruption,2.8,8,280000.0,3.0,51520.0,97.56,55.0
2003,Mexico,Earthquake,1.5,27,3750000.0,18.0,690000.0,60.98,35.0
2003,United States,Storm Surge,4.8,14,3360000.0,3.0,618240.0,97.56,12.0
2004,Peru,Flood,0.7,13,245000.0,18.0,45080.0,60.98,185.0
2004,Australia,Extreme Heat,3.5,7,350000.0,2.0,64400.0,100.0,29.0
2004,Australia,Wildfire,2.8,56,280000.0,20.0,51520.0,56.1,28.0
2004,New Zealand,Landslide,0.2,4,20000.0,18.0,3680.0,60.98,32.0
2004,Mexico,Flood,3.9,59,2340000.0,15.0,430560.0,68.29,169.0
2004,Turkey,Earthquake,5.4,86,10800000.0,16.0,1987200.0,65.85,124.0
2005,Peru,Landslide,1.1,25,440000.0,23.0,80960.0,48.78,254.0
2005,Australia,Extreme Heat,3.9,4,390000.0,1.0,71760.0,100.0,43.0
2005,United States,Wildfire,4.1,74,3280000.0,18.0,603520.0,60.98,37.0
2005,South Africa,Wildfire,3.1,9,690000.0,3.0,126960.0,97.56,205.0
2005,Congo,Drought,1.2,130,1200000.0,108.0,220800.0,0.0,835.0
2006,Brazil,Extreme Heat,2.5,60,250000.0,24.0,46000.0,46.34,62.0
2006,Brazil,Drought,0.1,4,90000.0,39.0,16560.0,9.76,105.0
2006,United States,Wildfire,0.9,19,720000.0,21.0,132480.0,53.66,20.0
2007,Brazil,Landslide,2.0,52,800000.0,26.0,147200.0,41.46,94.0
2007,Brazil,Landslide,1.0,27,400000.0,27.0,73600.0,39.02,101.0
2007,Australia,Extreme Heat,2.5,33,250000.0,13.0,46000.0,73.17,30.0
2007,New Zealand,Volcanic Eruption,2.1,8,210000.0,4.0,38640.0,95.12,7.0
2007,Mexico,Earthquake,2.3,37,5750000.0,16.0,1058000.0,65.85,113.0
2007,Canada,Flood,1.6,14,960000.0,9.0,176640.0,82.93,36.0
2007,Canada,Wildfire,0.3,6,240000.0,21.0,44160.0,53.66,51.0
2007,South Africa,Drought,0.4,4,400000.0,11.0,73600.0,78.05,342.0
2008,Chile,Tsunami,3.7,74,370000.0,20.0,68080.0,56.1,245.0
2008,United States,Storm Surge,2.8,17,1960000.0,6.0,360640.0,90.24,46.0
2008,Nigeria,Storm Surge,1.6,21,480000.0,13.0,88320.0,73.17,558.0
2008,Nigeria,Extreme Heat,1.9,11,190000.0,6.0,34960.0,90.24,48.0
2009,Mexico,Cyclone,5.5,50,550000.0,9.0,101200.0,82.93,28.0
2009,Nigeria,Cyclone,2.9,73,290000.0,25.0,53360.0,43.9,46.0
2009,Nigeria,Extreme Heat,1.9,89,190000.0,47.0,34960.0,0.0,22.0
2010,Peru,Flood,0.3,6,105000.0,19.0,19320.0,58.54,857.0
2010,Australia,Volcanic Eruption,0.8,18,80000.0,22.0,14720.0,51.22,44.0
2010,New Zealand,Wildfire,0.5,4,50000.0,8.0,9200.0,85.37,51.0
2010,United States,Extreme Heat,1.7,14,170000.0,8.0,31280.0,85.37,12.0
2010,Bangladesh,Flood,0.4,28,200000.0,69.0,36800.0,0.0,170.0
2010,Nigeria,Wildfire,0.8,14,80000.0,18.0,14720.0,60.98,416.0
2010,South Africa,Extreme Heat,4.4,48,440000.0,11.0,80960.0,78.05,8.0
2010,Nigeria,Cyclone,2.2,42,220000.0,19.0,40480.0,58.54,33.0
2011,Canada,Wildfire,2.3,44,1840000.0,19.0,338560.0,58.54,59.0
2011,Nigeria,Extreme Heat,2.5,80,250000.0,32.0,46000.0,26.83,34.0
2012,Brazil,Flood,0.1,2,35000.0,23.0,6440.0,48.78,176.0
2012,Australia,Drought,3.9,43,3900000.0,11.0,717600.0,78.05,12.0
2012,New Zealand,Landslide,0.1,2,10000.0,22.0,1840.0,51.22,14.0
2012,Canada,Landslide,3.6,76,360000.0,21.0,66240.0,53.66,36.0
2012,Nigeria,Extreme Heat,1.3,20,130000.0,15.0,23920.0,68.29,49.0
2013,Brazil,Earthquake,2.8,42,5040000.0,15.0,927360.0,68.29,870.0
2013,Australia,Cyclone,0.2,1,20000.0,7.0,3680.0,87.8,17.0
2013,Mexico,Flood,3.5,67,2100000.0,19.0,386400.0,58.54,129.0
2013,Mexico,Extreme Heat,0.8,10,80000.0,12.0,14720.0,75.61,46.0
2013,Canada,Wildfire,0.8,17,640000.0,21.0,117760.0,53.66,22.0
2013,United States,Tornado,6.4,13,640000.0,2.0,117760.0,100.0,13.0
2013,Nigeria,Wildfire,1.7,26,170000.0,15.0,31280.0,68.29,561.0
2013,South Africa,Flood,6.9,21,3450000.0,3.0,634800.0,97.56,601.0
2014,Chile,Wildfire,0.6,13,300000.0,22.0,55200.0,51.22,15.0
2014,Australia,Cyclone,0.3,2,30000.0,5.0,5520.0,92.68,47.0
2014,United States,Storm Surge,4.2,13,2940000.0,3.0,540960.0,97.56,47.0
2014,United States,Wildfire,5.8,12,4640000.0,2.0,853760.0,100.0,37.0
2014,United States,Landslide,2.7,8,270000.0,3.0,49680.0,97.56,54.0
2015,Brazil,Extreme Heat,0.2,8,20000.0,38.0,3680.0,12.2,49.0
2015,Mexico,Drought,3.6,61,4320000.0,17.0,794880.0,63.41,55.0
2015,Canada,Wildfire,3.3,17,2640000.0,5.0,485760.0,92.68,47.0
2015,United States,Tornado,4.4,13,440000.0,3.0,80960.0,97.56,15.0
2015,Nigeria,Drought,1.7,39,1700000.0,23.0,312800.0,48.78,332.0
2015,Nigeria,Drought,2.3,74,2300000.0,32.0,423200.0,26.83,533.0
2016,Chile,Wildfire,2.7,68,1350000.0,25.0,248400.0,43.9,57.0
2016,Chile,Extreme Cold,1.6,14,160000.0,9.0,29440.0,82.93,39.0
2016,Australia,Volcanic Eruption,3.3,23,330000.0,7.0,60720.0,87.8,52.0
2016,United States,Cyclone,5.4,11,540000.0,2.0,99360.0,100.0,51.0
2016,Nigeria,Storm Surge,0.6,10,180000.0,16.0,33120.0,65.85,687.0
2017,Chile,Storm Surge,1.1,21,110000.0,19.0,20240.0,58.54,164.0
2017,Brazil,Extreme Heat,0.5,8,50000.0,15.0,9200.0,68.29,72.0
2017,Chile,Storm Surge,0.4,6,40000.0,16.0,7360.0,65.85,67.0
2017,Canada,Storm Surge,3.3,63,2310000.0,19.0,425040.0,58.54,20.0
2017,South Africa,Flood,4.3,43,2150000.0,10.0,395600.0,80.49,609.0
2017,South Africa,Storm Surge,3.7,22,1110000.0,6.0,204240.0,90.24,201.0
2017,South Africa,Extreme Heat,3.2,35,320000.0,11.0,58880.0,78.05,52.0
2017,Nigeria,Cyclone,3.2,150,320000.0,47.0,58880.0,0.0,76.0
2018,Brazil,Landslide,1.7,71,680000.0,42.0,125120.0,2.44,144.0
2018,Brazil,Drought,2.4,55,2160000.0,23.0,397440.0,48.78,164.0
2018,Australia,Landslide,2.2,15,220000.0,7.0,40480.0,87.8,51.0
2018,United States,Wildfire,4.6,23,3680000.0,5.0,677120.0,92.68,43.0
2018,Mexico,Cyclone,7.8,31,780000.0,4.0,143520.0,95.12,43.0
2018,Canada,Drought,2.6,5,3120000.0,2.0,574080.0,100.0,24.0
2018,South Africa,Drought,3.4,27,3400000.0,8.0,625600.0,85.37,359.0
2018,South Africa,Wildfire,2.7,8,270000.0,3.0,49680.0,97.56,300.0
2018,Nigeria,Flood,4.1,119,2050000.0,29.0,377200.0,34.15,479.0
2019,Brazil,Landslide,2.4,48,960000.0,20.0,176640.0,56.1,102.0
2019,Brazil,Landslide,0.9,35,360000.0,39.0,66240.0,9.76,154.0
2019,Australia,Storm Surge,2.9,17,870000.0,6.0,160080.0,90.24,32.0
2019,New Zealand,Wildfire,2.5,15,250000.0,6.0,46000.0,90.24,13.0
2019,United States,Cyclone,5.5,28,550000.0,5.0,101200.0,92.68,46.0
2019,Mexico,Cyclone,8.0,48,800000.0,6.0,147200.0,90.24,52.0
2019,South Africa,Storm Surge,3.4,31,1020000.0,9.0,187680.0,82.93,188.0
2019,South Africa,Wildfire,0.2,2,20000.0,8.0,3680.0,85.37,310.0
2020,Australia,Drought,1.8,20,1800000.0,11.0,331200.0,78.05,40.0
2020,Mexico,Drought,3.5,39,4200000.0,11.0,772800.0,78.05,152.0
2020,Mexico,Flood,3.4,37,2040000.0,11.0,375360.0,78.05,233.0
2020,United States,Tornado,4.9,15,490000.0,3.0,90160.0,97.56,9.0
2020,Mexico,Extreme Heat,0.9,22,90000.0,24.0,16560.0,46.34,23.0
2020,South Africa,Wildfire,4.1,25,410000.0,6.0,75440.0,90.24,277.0
2020,Nigeria,Flood,0.2,7,100000.0,36.0,18400.0,17.07,1160.0
2021,Brazil,Drought,3.6,54,3240000.0,15.0,596160.0,68.29,131.0
2021,Chile,Wildfire,0.3,1,150000.0,3.0,27600.0,97.56,60.0
2021,Australia,Volcanic Eruption,2.6,8,260000.0,3.0,47840.0,97.56,32.0
2021,Australia,Extreme Heat,1.9,30,190000.0,16.0,34960.0,65.85,32.0
2021,New Zealand,Landslide,1.1,7,110000.0,6.0,20240.0,90.24,18.0
2021,Mexico,Drought,1.6,19,1920000.0,12.0,353280.0,75.61,144.0
2021,Mexico,Earthquake,1.4,11,3500000.0,8.0,644000.0,85.37,151.0
2021,Canada,Extreme Cold,1.2,7,120000.0,6.0,22080.0,90.24,32.0
2021,Nigeria,Storm Surge,2.3,106,690000.0,46.0,126960.0,0.0,351.0
2021,Nigeria,Extreme Heat,0.4,18,40000.0,45.0,7360.0,0.0,40.0
2021,Nigeria,Extreme Heat,1.5,63,150000.0,42.0,27600.0,2.44,83.0
2022,Brazil,Landslide,5.7,46,2280000.0,8.0,419520.0,85.37,125.0
2022,Brazil,Extreme Heat,1.2,55,120000.0,46.0,22080.0,0.0,33.0
2022,Australia,Wildfire,3.3,50,330000.0,15.0,60720.0,68.29,42.0
2022,Australia,Wildfire,0.9,8,90000.0,9.0,16560.0,82.93,33.0
2022,Australia,Extreme Heat,0.2,1,20000.0,7.0,3680.0,87.8,7.0
2022,New Zealand,Wildfire,2.5,8,250000.0,3.0,46000.0,97.56,41.0
2022,New Zealand,Volcanic Eruption,0.3,1,30000.0,2.0,5520.0,100.0,19.0
2022,United States,Wildfire,0.3,3,240000.0,9.0,44160.0,82.93,44.0
2022,Mexico,Drought,1.1,1,1320000.0,1.0,242880.0,100.0,114.0
2022,Nigeria,Drought,0.2,4,200000.0,22.0,36800.0,51.22,331.0
2022,South Africa,Drought,3.0,3,3000000.0,1.0,552000.0,100.0,318.0
2022,Congo,Landslide,6.0,186,600000.0,31.0,110400.0,29.27,794.0
2022,Congo,Flood,3.3,7,1650000.0,2.0,303600.0,100.0,416.0
2022,South Africa,Wildfire,2.1,4,210000.0,2.0,38640.0,100.0,301.0
2022,South Africa,Drought,2.6,29,2600000.0,11.0,478400.0,78.05,189.0
2022,Congo,Landslide,0.9,1,90000.0,1.0,16560.0,100.0,654.0
2023,Chile,Earthquake,2.9,70,5220000.0,24.0,960480.0,46.34,173.0
2023,New Zealand,Extreme Cold,1.3,5,130000.0,4.0,23920.0,95.12,60.0
2023,New Zealand,Drought,0.2,1,200000.0,5.0,36800.0,92.68,40.0
2023,Canada,Wildfire,3.7,30,2960000.0,8.0,544640.0,85.37,17.0
2023,United States,Tornado,6.2,19,620000.0,3.0,114080.0,97.56,20.0
2023,Mexico,Flood,1.9,8,1140000.0,4.0,209760.0,95.12,127.0
2023,United States,Extreme Heat,4.7,5,470000.0,1.0,86480.0,100.0,28.0
2023,Canada,Landslide,1.5,2,150000.0,1.0,27600.0,100.0,35.0
2023,Mexico,Cyclone,7.9,71,790000.0,9.0,145360.0,82.93,54.0
2023,South Africa,Wildfire,3.5,35,350000.0,10.0,64400.0,80.49,302.0
2023,Nigeria,Drought,3.3,56,3300000.0,17.0,607200.0,63.41,291.0
2024,Peru,Flood,0.5,11,175000.0,22.0,32200.0,51.22,975.0
2024,Chile,Earthquake,0.2,3,360000.0,14.0,66240.0,70.73,157.0
2024,New Zealand,Landslide,1.5,17,150000.0,11.0,27600.0,78.05,8.0
2024,Australia,Cyclone,1.1,14,110000.0,13.0,20240.0,73.17,24.0
2024,Mexico,Flood,1.4,17,840000.0,12.0,154560.0,75.61,107.0
2024,Nigeria,Storm Surge,3.4,112,1020000.0,33.0,187680.0,24.39,296.0
2024,Nigeria,Flood,0.1,1,50000.0,14.0,9200.0,70.73,484.0
2024,South Africa,Landslide,2.0,22,200000.0,11.0,36800.0,78.05,203.0
2024,South Africa,Extreme Heat,0.7,8,70000.0,11.0,12880.0,78.05,10.0
2007,Philippines,Cyclone,4.0,176,273532.0,44.0,50325.37,0.0,38.0
2015,Philippines,Landslide,3.4,65,155346.0,19.0,28580.3,58.54,134.0
2004,Bangladesh,Storm Surge,2.9,200,473424.0,69.0,87084.03,0.0,163.0
2017,Japan,Cyclone,3.0,18,82797.0,6.0,15228.91,90.24,21.0
2023,Japan,Earthquake,2.1,13,804799.8,6.0,148017.48,90.24,11.0
2022,Turkey,Extreme Cold,1.0,12,28301.0,12.0,2796.0,75.61,55.0
2022,Philippines,Flood,1.3,18,300188.2,14.0,55208.66,70.73,151.0
2001,Indonesia,Earthquake,1.3,22,360705.0,17.0,66336.92,63.41,634.0
2004,Indonesia,Storm Surge,3.7,44,806469.0,12.0,148290.29,75.61,119.0
2009,Bangladesh,Flood,4.1,230,1872748.8,56.0,344336.38,0.0,121.0
2004,India,Wildfire,2.9,119,215702.0,41.0,39657.54,4.88,177.0
2017,Indonesia,Storm Surge,0.2,4,23587.0,20.0,4335.07,56.1,166.0
2024,Bangladesh,Flood,5.2,213,1752132.0,41.0,322020.87,4.88,177.0
2001,Indonesia,Volcanic Eruption,1.5,30,69327.0,20.0,12740.1,56.1,127.0
2023,India,Flood,0.4,4,76785.6,11.0,14108.3,78.05,132.0
2009,Bangladesh,Storm Surge,1.7,112,178296.0,66.0,32757.57,0.0,175.0
2019,Indonesia,Landslide,1.0,15,31362.0,15.0,5761.14,68.29,115.0
1995,Bangladesh,Extreme Heat,2.6,122,175572.8,47.0,32244.36,0.0,49.0
2020,Indonesia,Storm Surge,3.0,15,216834.0,5.0,39820.2,92.68,154.0
2009,Turkey,Extreme Cold,0.8,9,45676.8,11.0,7911.0,78.05,39.0
1999,Congo,Drought,3.3,366,50000.0,111.0,5593.0,0.0,406.0
2002,Japan,Earthquake,1.0,15,544232.0,15.0,99880.31,68.29,13.0
2024,Philippines,Landslide,1.8,4,146762.0,2.0,26931.04,100.0,130.0
2010,Indonesia,Storm Surge,1.0,3,205823.0,3.0,37766.85,97.56,172.0
1999,India,Wildfire,0.9,63,54653.4,70.0,10027.1,0.0,99.0
2016,Philippines,Volcanic Eruption,1.4,8,83791.4,6.0,15364.05,90.24,148.0
2003,India,Flood,5.5,127,1861106.0,23.0,341214.8,48.78,93.0
1998,Turkey,Flood,2.1,32,754442.0,15.0,138315.8,68.29,49.0
2020,Turkey,Earthquake,2.6,3,533918.0,1.0,97871.11,100.0,110.0
2023,Bangladesh,Landslide,4.0,80,52816.0,20.0,2034.0,56.1,130.0
2024,Indonesia,Volcanic Eruption,3.4,3,121244.0,1.0,22221.28,100.0,109.0
2014,Philippines,Cyclone,1.0,14,87594.0,14.0,16045.16,70.73,68.0
2004,Japan,Extreme Cold,1.3,23,80498.6,18.0,14739.1,60.98,20.0
2024,Bangladesh,Landslide,0.2,9,3261.0,45.0,311.0,0.0,100.0
2004,Philippines,Landslide,0.1,2,6914.4,20.0,1265.63,56.1,162.0
2003,China,Landslide,1.2,12,51630.0,10.0,9449.69,80.49,16.0
2005,India,Drought,2.8,14,42726.0,5.0,8022.0,92.68,131.0
1991,Brazil,Drought,3.5,88,120000.0,25.0,21960.0,43.9,127.0
1992,Philippines,Earthquake,0.0,0,10000.0,36.0,1830.0,17.07,735.0
1992,Congo,Flood,4.3,168,300000.0,39.0,54900.0,9.76,510.0
1994,Nigeria,Drought,3.1,65,250000.0,21.0,45750.0,53.66,345.0
1996,Brazil,Wildfire,3.7,248,6600000.0,67.0,1207800.0,0.0,133.0
1997,Brazil,Extreme Heat,2.0,52,270000.0,26.0,49410.0,41.46,27.0
1997,Australia,Wildfire,2.8,56,280000.0,20.0,51240.0,56.1,53.0
1997,Canada,Wildfire,1.5,51,1200000.0,34.0,219600.0,21.95,23.0
1997,United States,Flood,7.3,22,4380000.0,3.0,801540.0,97.56,59.0
1998,New Zealand,Volcanic Eruption,1.7,19,170000.0,11.0,31110.0,78.05,50.0
1998,Australia,Storm Surge,2.3,12,690000.0,5.0,126270.0,92.68,44.0
2001,Australia,Cyclone,1.1,1,110000.0,1.0,20130.0,100.0,43.0
2001,Australia,Volcanic Eruption,2.9,29,290000.0,10.0,53070.0,80.49,11.0
2002,Chile,Wildfire,0.5,16,250000.0,32.0,45750.0,26.83,31.0
2002,United States,Earthquake,6.4,38,16000000.0,6.0,2928000.0,90.24,27.0
2002,South Africa,Drought,1.0,23,1750000.0,23.0,320250.0,48.78,314.0
2002,South Africa,Drought,1.9,21,260000.0,11.0,47580.0,78.05,299.0
2003,Peru,Earthquake,1.8,25,3240000.0,14.0,592920.0,70.73,273.0
2003,Mexico,Flood,2.7,8,1620000.0,3.0,296460.0,97.56,42.0
2003,Mexico,Earthquake,3.3,7,8250000.0,2.0,1509750.0,100.0,125.0
2003,Mexico,Earthquake,0.1,0,250000.0,4.0,45750.0,95.12,40.0
2003,Nigeria,Flood,3.2,182,4200000.0,57.0,768600.0,0.0,1030.0
2004,Mexico,Drought,0.1,2,120000.0,16.0,21960.0,65.85,94.0
2004,Mexico,Flood,0.1,0,60000.0,2.0,10980.0,100.0,67.0
2004,Nigeria,Storm Surge,3.5,39,600000.0,11.0,109800.0,78.05,464.0
2004,Congo,Landslide,2.9,122,550000.0,42.0,100650.0,2.44,599.0
2005,Peru,Landslide,2.3,55,920000.0,24.0,168360.0,46.34,334.0
2005,Chile,Landslide,1.4,36,560000.0,26.0,102480.0,41.46,48.0
2005,Peru,Flood,1.6,10,560000.0,6.0,102480.0,90.24,909.0
2005,Australia,Volcanic Eruption,2.3,37,230000.0,16.0,42090.0,65.85,43.0
2005,United States,Storm Surge,2.8,8,1960000.0,3.0,358680.0,97.56,31.0
2005,Congo,Landslide,3.8,15,460000.0,4.0,84180.0,95.12,497.0
2005,South Africa,Landslide,4.1,66,410000.0,16.0,75030.0,65.85,211.0
2006,Australia,Storm Surge,0.7,8,210000.0,12.0,38430.0,75.61,58.0
2006,United States,Landslide,4.2,25,420000.0,6.0,76860.0,90.24,48.0
2007,Chile,Wildfire,2.0,30,1000000.0,15.0,183000.0,68.29,53.0
2007,Australia,Cyclone,0.8,10,80000.0,13.0,14640.0,73.17,40.0
2007,Canada,Extreme Cold,2.0,64,200000.0,32.0,36600.0,26.83,11.0
2007,Canada,Wildfire,3.6,32,2880000.0,9.0,527040.0,82.93,27.0
2007,Canada,Storm Surge,1.4,21,980000.0,15.0,179340.0,68.29,17.0
2007,United States,Earthquake,5.4,11,13500000.0,2.0,2470500.0,100.0,54.0
2008,United States,Extreme Cold,4.4,31,440000.0,7.0,80520.0,87.8,51.0
2008,Mexico,Extreme Heat,4.0,88,400000.0,22.0,73200.0,51.22,62.0
2008,Canada,Extreme Cold,0.2,1,20000.0,6.0,3660.0,90.24,45.0
2008,Mexico,Cyclone,2.4,36,240000.0,15.0,43920.0,68.29,59.0
2008,Canada,Extreme Cold,1.2,18,120000.0,15.0,21960.0,68.29,49.0
2008,United States,Tornado,3.7,30,370000.0,8.0,67710.0,85.37,21.0
2009,Australia,Cyclone,2.6,49,260000.0,19.0,47580.0,58.54,15.0
2009,United States,Tornado,3.5,21,350000.0,6.0,64050.0,90.24,54.0
2009,United States,Tornado,2.1,4,210000.0,2.0,38430.0,100.0,59.0
2010,Peru,Landslide,0.1,3,40000.0,32.0,7320.0,26.83,190.0
2010,New Zealand,Tsunami,2.3,12,230000.0,5.0,42090.0,92.68,15.0
2010,United States,Flood,3.5,18,2100000.0,5.0,384300.0,92.68,39.0
2010,Nigeria,Wildfire,2.3,7,230000.0,3.0,42090.0,97.56,296.0
2011,United States,Earthquake,7.6,46,19000000.0,6.0,3477000.0,90.24,48.0
2011,United States,Wildfire,2.0,20,1600000.0,10.0,292800.0,80.49,18.0
2011,Mexico,Drought,0.9,5,1080000.0,5.0,197640.0,92.68,74.0
2011,South Africa,Drought,3.7,33,3700000.0,9.0,677100.0,82.93,327.0
2012,Chile,Drought,0.4,4,360000.0,10.0,65880.0,80.49,68.0
2012,Australia,Extreme Heat,3.0,6,300000.0,2.0,54900.0,100.0,48.0
2012,Nigeria,Flood,1.4,62,700000.0,44.0,128100.0,0.0,733.0
2013,Australia,Wildfire,3.7,15,370000.0,4.0,67710.0,95.12,12.0
2013,Mexico,Flood,3.7,74,2220000.0,20.0,406260.0,56.1,110.0
2013,United States,Cyclone,2.9,3,290000.0,1.0,53070.0,100.0,44.0
2013,United States,Wildfire,0.8,6,640000.0,8.0,117120.0,85.37,53.0
2014,Brazil,Extreme Heat,1.5,15,150000.0,10.0,27450.0,80.49,60.0
2014,Brazil,Landslide,0.8,20,320000.0,25.0,58560.0,43.9,107.0
2014,Brazil,Extreme Heat,0.3,10,30000.0,34.0,5490.0,21.95,39.0
2014,New Zealand,Landslide,1.0,18,100000.0,18.0,18300.0,60.98,40.0
2014,Canada,Extreme Cold,2.6,34,260000.0,13.0,47580.0,73.17,7.0
2014,Canada,Storm Surge,1.3,20,910000.0,15.0,166530.0,68.29,31.0
2015,Australia,Volcanic Eruption,2.8,17,280000.0,6.0,51240.0,90.24,55.0
2015,United States,Wildfire,6.9,83,5520000.0,12.0,1010160.0,75.61,11.0
2015,United States,Wildfire,1.8,29,1440000.0,16.0,263520.0,65.85,59.0
2015,Mexico,Extreme Heat,2.5,55,250000.0,22.0,45750.0,51.22,33.0
2015,United States,Flood,8.2,8,4920000.0,1.0,900360.0,100.0,41.0
2015,Nigeria,Extreme Heat,3.5,67,350000.0,19.0,64050.0,58.54,60.0
2016,Brazil,Extreme Heat,2.3,64,230000.0,28.0,42090.0,36.59,51.0
2016,Brazil,Landslide,5.2,10,2080000.0,2.0,380640.0,100.0,149.0
2016,Australia,Drought,1.3,21,1300000.0,16.0,237900.0,65.85,24.0
2016,New Zealand,Landslide,2.5,30,250000.0,12.0,45750.0,75.61,27.0
2016,United States,Drought,4.1,16,4920000.0,4.0,900360.0,95.12,31.0
2016,Nigeria,Flood,2.5,110,1250000.0,44.0,228750.0,0.0,326.0
2016,South Africa,Storm Surge,1.8,18,540000.0,10.0,98820.0,80.49,283.0
2016,Nigeria,Storm Surge,3.5,130,1050000.0,37.0,192150.0,14.63,677.0
2017,Australia,Drought,3.2,29,3200000.0,9.0,585600.0,82.93,36.0
2017,United States,Wildfire,1.9,17,1520000.0,9.0,278160.0,82.93,58.0
2017,United States,Wildfire,4.6,14,3680000.0,3.0,673440.0,97.56,14.0
2017,United States,Landslide,1.7,2,170000.0,1.0,31110.0,100.0,23.0
2017,Nigeria,Drought,2.4,10,2400000.0,4.0,439200.0,95.12,570.0
2017,Nigeria,Extreme Heat,1.0,16,100000.0,16.0,18300.0,65.85,63.0
2018,Chile,Earthquake,0.4,2,720000.0,6.0,131760.0,90.24,31.0
2018,Australia,Landslide,1.7,27,170000.0,16.0,31110.0,65.85,32.0
2018,New Zealand,Earthquake,2.8,14,5600000.0,5.0,1024800.0,92.68,55.0
2018,Canada,Wildfire,3.6,65,2880000.0,18.0,527040.0,60.98,47.0
2018,United States,Flood,6.0,30,3600000.0,5.0,658800.0,92.68,44.0
2018,Mexico,Drought,0.9,14,1080000.0,16.0,197640.0,65.85,45.0
2019,Peru,Landslide,2.5,15,1000000.0,6.0,183000.0,90.24,307.0
2019,Australia,Wildfire,1.2,22,120000.0,18.0,21960.0,60.98,43.0
2019,Australia,Storm Surge,2.7,19,810000.0,7.0,148230.0,87.8,46.0
2019,Canada,Wildfire,2.5,35,2000000.0,14.0,366000.0,70.73,47.0
