year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2021,United States,Earthquake,1.7,3,"€4,250,000.00",2.00,"€756,500.00",100.00,31.00
2021,United States,Wildfire,0.4,2,"€320,000.00",6.00,"€56,960.00",90.24,34.00
2021,United States,Tornado,1.3,1,"€130,000.00",1.00,"€23,140.00",100.00,55.00
2021,Nigeria,Drought,1.6,54,"€1,600,000.00",34.00,"€284,800.00",21.95,429.00
2021,Congo,Volcanic Eruption,6.6,238,"€660,000.00",36.00,"€117,480.00",17.07,1402.00
2022,Brazil,Landslide,2.2,97,"€390,000.00",44.00,"€69,420.00",0.00,108.00
2022,Chile,Drought,1.6,38,"€1,440,000.00",24.00,"€256,320.00",46.34,85.00
2022,Chile,Earthquake,2.6,34,"€4,680,000.00",13.00,"€833,040.00",73.17,138.00
2022,Brazil,Wildfire,3.2,29,"€1,600,000.00",9.00,"€284,800.00",82.93,156.00
2022,Australia,Volcanic Eruption,3,42,"€300,000.00",14.00,"€53,400.00",70.73,18.00
2022,Australia,Wildfire,0.4,5,"€40,000.00",12.00,"€7,120.00",75.61,16.00
2022,Australia,Cyclone,1.8,23,"€180,000.00",13.00,"€32,040.00",73.17,26.00
2022,New Zealand,Volcanic Eruption,4,16,"€400,000.00",4.00,"€71,200.00",95.12,11.00
2022,New Zealand,Storm Surge,1.4,6,"€420,000.00",4.00,"€74,760.00",95.12,22.00
2022,Mexico,Earthquake,2.7,57,"€6,750,000.00",21.00,"€1,201,500.00",53.66,37.00
2022,Canada,Flood,6.9,28,"€4,140,000.00",4.00,"€736,920.00",95.12,29.00
2022,Mexico,Extreme Heat,0.9,14,"€90,000.00",15.00,"€16,020.00",68.29,95.00
2022,Mexico,Cyclone,3.3,79,"€330,000.00",24.00,"€58,740.00",46.34,26.00
2022,Nigeria,Flood,2.3,78,"€1,150,000.00",34.00,"€204,700.00",21.95,754.00
2022,Congo,Landslide,3,81,"€300,000.00",27.00,"€53,400.00",39.02,616.00
2022,Congo,Landslide,1.2,34,"€120,000.00",28.00,"€21,360.00",36.59,826.00
2023,Chile,Wildfire,1.6,35,"€800,000.00",22.00,"€142,400.00",51.22,83.00
2023,Australia,Drought,3.7,19,"€3,700,000.00",5.00,"€658,600.00",92.68,25.00
2023,New Zealand,Earthquake,4.7,9,"€9,400,000.00",2.00,"€1,673,200.00",100.00,48.00
2023,Australia,Extreme Heat,3.1,12,"€310,000.00",4.00,"€55,180.00",95.12,9.00
2023,Mexico,Earthquake,1.6,8,"€4,000,000.00",5.00,"€712,000.00",92.68,141.00
2023,Mexico,Cyclone,2.6,21,"€260,000.00",8.00,"€46,280.00",85.37,26.00
2023,Mexico,Cyclone,7.8,62,"€780,000.00",8.00,"€138,840.00",85.37,74.00
2024,Brazil,Extreme Heat,1.7,82,"€170,000.00",48.00,"€30,260.00",0.00,84.00
2024,New Zealand,Flood,0.7,1,"€350,000.00",1.00,"€62,300.00",100.00,53.00
2024,Mexico,Earthquake,1,9,"€2,500,000.00",9.00,"€445,000.00",82.93,116.00
2024,United States,Earthquake,2.9,3,"€7,250,000.00",1.00,"€1,290,500.00",100.00,9.00
2024,Canada,Extreme Cold,2.4,14,"€240,000.00",6.00,"€42,720.00",90.24,36.00
2024,Nigeria,Storm Surge,0.1,0,"€30,000.00",4.00,"€5,340.00",95.12,635.00
2024,Nigeria,Drought,0.4,12,"€400,000.00",29.00,"€71,200.00",34.15,643.00
2003,Mexico,Cyclone,4.4,119,"€440,000.00",27.00,"€78,320.00",39.02,59.00
2008,Australia,Cyclone,1.1,19,"€110,000.00",17.00,"€19,580.00",63.41,45.00
2012,Australia,Volcanic Eruption,1.1,3,"€110,000.00",3.00,"€19,580.00",97.56,17.00
2017,Mexico,Extreme Heat,1.1,8,"€110,000.00",7.00,"€19,580.00",87.80,51.00
2018,New Zealand,Landslide,1.1,13,"€110,000.00",12.00,"€19,580.00",75.61,54.00
2020,Peru,Flood,1.1,1,"€385,000.00",1.00,"€68,530.00",100.00,777.00
2020,United States,Wildfire,8.3,17,"€6,640,000.00",2.00,"€1,181,920.00",100.00,52.00
2022,Congo,Landslide,2.2,79,"€220,000.00",36.00,"€39,160.00",17.07,928.00
2014,Philippines,Earthquake,2.1,42,"€637,668.00",20.00,"€113,468.81",56.10,249.00
2009,India,Landslide,5.1,66,"€55,136.10",13.00,"€9,462.00",73.17,136.00
2017,Philippines,Tsunami,0.1,1,"€558,162.00",6.00,"€99,288.76",90.24,564.00
2010,China,Volcanic Eruption,1.5,3,"€127,005.00",2.00,"€22,589.93",100.00,62.00
2005,Indonesia,Extreme Heat,0.5,11,"€10,212.50",21.00,"€1,815.94",53.66,27.00
2009,China,Volcanic Eruption,2.3,23,"€186,596.70",10.00,"€33,179.18",80.49,67.00
2024,India,Flood,4.4,66,"€322,608.00",15.00,"€57,359.68",68.29,152.00
2014,Bangladesh,Extreme Heat,2.5,93,"€153,432.00",37.00,"€27,276.44",14.63,62.00
2007,Indonesia,Extreme Heat,0.1,0,"€2,003.60",2.00,€356.16,100.00,55.00
2016,Bangladesh,Extreme Heat,1.2,24,"€58,540.80",20.00,"€10,403.64",56.10,78.00
2007,Japan,Volcanic Eruption,2,30,"€68,230.00",15.00,"€12,123.60",68.29,18.00
2011,Philippines,Landslide,3.2,48,"€78,446.00",15.00,"€13,937.84",68.29,161.00
2006,China,Landslide,0.3,9,"€24,151.50",29.00,"€4,290.78",34.15,120.00
2021,Bangladesh,Storm Surge,2,32,"€588,292.00",16.00,"€104,507.03",65.85,148.00
2018,India,Wildfire,2.9,78,"€203,034.80",27.00,"€36,064.77",39.02,146.00
2023,Turkey,Wildfire,0.5,5,"€41,238.50",10.00,"€7,325.04",80.49,42.00
2016,Turkey,Flood,1.4,11,"€608,704.00",8.00,"€108,048.53",85.37,91.00
2017,Turkey,Earthquake,4.5,81,"€6,327,193.00",18.00,"€1,122,878.18",60.98,126.00
2021,China,Storm Surge,1.8,27,"€191,728.00",15.00,"€34,024.20",68.29,55.00
2022,Bangladesh,Extreme Heat,6,204,"€554,070.00",34.00,"€98,298.55",21.95,64.00
2014,Indonesia,Landslide,2.2,15,"€209,602.80",7.00,"€37,172.17",87.80,115.00
2017,Indonesia,Extreme Heat,2.8,28,"€172,498.00",10.00,"€30,590.59",80.49,49.00
2022,China,Cyclone,2.3,5,"€188,031.90",2.00,"€33,344.77",100.00,3.00
2017,India,Extreme Heat,1.6,8,"€78,758.00",5.00,"€13,966.35",92.68,83.00
1992,Indonesia,Storm Surge,1.2,54,"€174,982.80",45.00,"€31,028.50",0.00,166.00
2001,China,Cyclone,2.7,176,"€30,839.40",65.00,"€5,468.07",0.00,36.00
2024,Indonesia,Volcanic Eruption,1.6,24,"€91,531.20",15.00,"€16,223.73",68.29,133.00
1992,Japan,Drought,2.9,23,"€20,732.00",8.00,"€3,671.84",85.37,21.00
2024,China,Cyclone,4,120,"€150,088.00",30.00,"€26,581.85",31.71,47.00
2009,Bangladesh,Storm Surge,1.9,76,"€406,649.40",40.00,"€71,994.52",7.32,108.00
1996,India,Landslide,4.7,80,"€278,066.10",17.00,"€49,226.79",63.41,161.00
2021,Indonesia,Landslide,0.1,1,"€2,418.00",6.00,€428.01,90.24,157.00
1990,Brazil,Flood,5.7,353,"€2,650,000.00",62.00,"€469,050.00",0.00,91.00
1994,Mexico,Extreme Heat,1.8,65,"€270,000.00",36.00,"€47,790.00",17.07,75.00
1995,United States,Earthquake,6.9,48,"€17,250,000.00",7.00,"€3,053,250.00",87.80,39.00
1995,United States,Landslide,5.6,34,"€560,000.00",6.00,"€99,120.00",90.24,40.00
1999,Brazil,Wildfire,2.6,187,"€330,000.00",72.00,"€58,410.00",0.00,111.00
1999,Mexico,Earthquake,3.2,29,"€8,000,000.00",9.00,"€1,416,000.00",82.93,158.00
1999,United States,Wildfire,1.2,6,"€960,000.00",5.00,"€169,920.00",92.68,36.00
2001,Chile,Wildfire,4,144,"€100,000.00",36.00,"€17,700.00",17.07,154.00
2002,Australia,Drought,3.4,10,"€3,400,000.00",3.00,"€601,800.00",97.56,16.00
2002,United States,Wildfire,3.7,67,"€2,960,000.00",18.00,"€523,920.00",60.98,9.00
2002,Nigeria,Flood,0.1,6,"€2,370,000.00",62.00,"€419,490.00",0.00,826.00
2003,Brazil,Landslide,3.8,148,"€1,050,000.00",39.00,"€185,850.00",9.76,143.00
2003,Brazil,Drought,1.6,115,"€370,000.00",72.00,"€65,490.00",0.00,131.00
2003,Brazil,Flood,0.6,28,"€210,000.00",46.00,"€37,170.00",0.00,100.00
2003,New Zealand,Earthquake,4.7,80,"€9,400,000.00",17.00,"€1,663,800.00",63.41,19.00
2003,Mexico,Drought,2.3,21,"€2,760,000.00",9.00,"€488,520.00",82.93,64.00
2003,Nigeria,Flood,3.6,245,"€140,000.00",68.00,"€24,780.00",0.00,1009.00
2004,New Zealand,Tsunami,2.7,5,"€270,000.00",2.00,"€47,790.00",100.00,47.00
2004,United States,Earthquake,4.8,34,"€12,000,000.00",7.00,"€2,124,000.00",87.80,52.00
2004,United States,Drought,2.3,12,"€2,760,000.00",5.00,"€488,520.00",92.68,28.00
2004,South Africa,Landslide,2.4,108,"€180,000.00",45.00,"€31,860.00",0.00,291.00
2004,Congo,Landslide,6.8,796,"€80,000.00",117.00,"€14,160.00",0.00,938.00
2004,Congo,Landslide,0.6,23,"€270,000.00",38.00,"€47,790.00",12.20,562.00
2005,New Zealand,Storm Surge,0.8,11,"€240,000.00",14.00,"€42,480.00",70.73,41.00
2005,Mexico,Flood,2.5,68,"€1,500,000.00",27.00,"€265,500.00",39.02,207.00
2005,Mexico,Extreme Heat,0.8,19,"€80,000.00",24.00,"€14,160.00",46.34,79.00
2005,Canada,Wildfire,1.4,25,"€1,120,000.00",18.00,"€198,240.00",60.98,58.00
2005,Congo,Flood,3.3,241,"€200,000.00",73.00,"€35,400.00",0.00,899.00
2006,Chile,Wildfire,0.8,14,"€400,000.00",17.00,"€70,800.00",63.41,144.00
2006,Australia,Flood,3.4,27,"€1,700,000.00",8.00,"€300,900.00",85.37,55.00
2006,New Zealand,Landslide,1.8,32,"€180,000.00",18.00,"€31,860.00",60.98,51.00
2006,Australia,Storm Surge,1.4,7,"€420,000.00",5.00,"€74,340.00",92.68,23.00
2006,United States,Drought,6.2,50,"€7,440,000.00",8.00,"€1,316,880.00",85.37,8.00
2006,Canada,Wildfire,2.6,36,"€2,080,000.00",14.00,"€368,160.00",70.73,40.00
2006,Mexico,Earthquake,1.2,23,"€3,000,000.00",19.00,"€531,000.00",58.54,112.00
2006,Mexico,Earthquake,1.1,8,"€2,750,000.00",7.00,"€486,750.00",87.80,131.00
2006,Canada,Wildfire,3.6,7,"€2,880,000.00",2.00,"€509,760.00",100.00,41.00
2006,United States,Flood,3.3,7,"€1,980,000.00",2.00,"€350,460.00",100.00,10.00
2007,Brazil,Wildfire,2.3,108,"€5,000,000.00",47.00,"€885,000.00",0.00,122.00
2007,Australia,Wildfire,2.7,3,"€270,000.00",1.00,"€47,790.00",100.00,36.00
2007,Canada,Wildfire,2,72,"€1,600,000.00",36.00,"€283,200.00",17.07,44.00
2007,Mexico,Earthquake,2.5,53,"€6,250,000.00",21.00,"€1,106,250.00",53.66,109.00
2007,Canada,Extreme Cold,3.1,37,"€310,000.00",12.00,"€54,870.00",75.61,22.00
2007,Canada,Extreme Cold,2.7,11,"€270,000.00",4.00,"€47,790.00",95.12,49.00
2007,Nigeria,Drought,1.7,71,"€1,700,000.00",42.00,"€300,900.00",2.44,653.00
2008,Brazil,Drought,1.4,52,"€1,260,000.00",37.00,"€223,020.00",14.63,98.00
2008,Brazil,Drought,0.5,14,"€450,000.00",27.00,"€79,650.00",39.02,135.00
2008,Chile,Drought,2.2,13,"€1,980,000.00",6.00,"€350,460.00",90.24,16.00
2008,Mexico,Extreme Heat,2,58,"€200,000.00",29.00,"€35,400.00",34.15,51.00
2008,Mexico,Earthquake,3,33,"€7,500,000.00",11.00,"€1,327,500.00",78.05,123.00
2008,United States,Landslide,3.4,14,"€340,000.00",4.00,"€60,180.00",95.12,7.00
2008,Nigeria,Drought,2.4,19,"€2,400,000.00",8.00,"€424,800.00",85.37,476.00
2009,Brazil,Extreme Heat,2.8,118,"€280,000.00",42.00,"€49,560.00",2.44,56.00
2009,Peru,Flood,0.8,19,"€280,000.00",24.00,"€49,560.00",46.34,230.00
2009,Australia,Wildfire,2.5,50,"€250,000.00",20.00,"€44,250.00",56.10,34.00
2009,Australia,Extreme Heat,0.8,18,"€80,000.00",23.00,"€14,160.00",48.78,15.00
2009,Mexico,Drought,2.4,38,"€2,880,000.00",16.00,"€509,760.00",65.85,58.00
2009,United States,Extreme Heat,2.3,18,"€230,000.00",8.00,"€40,710.00",85.37,54.00
2010,Brazil,Landslide,4.7,80,"€1,880,000.00",17.00,"€332,760.00",63.41,157.00
2010,Peru,Earthquake,5.1,77,"€9,180,000.00",15.00,"€1,624,860.00",68.29,293.00
2010,Peru,Earthquake,4.5,63,"€8,100,000.00",14.00,"€1,433,700.00",70.73,253.00
2010,Brazil,Earthquake,0.6,15,"€1,080,000.00",25.00,"€191,160.00",43.90,759.00
2010,United States,Cyclone,5.4,11,"€540,000.00",2.00,"€95,580.00",100.00,26.00
2010,United States,Storm Surge,1.2,4,"€840,000.00",3.00,"€148,680.00",97.56,39.00
2010,South Africa,Extreme Heat,3.6,47,"€360,000.00",13.00,"€63,720.00",73.17,79.00
2010,Nigeria,Extreme Heat,3,9,"€300,000.00",3.00,"€53,100.00",97.56,66.00
2011,Chile,Wildfire,2.2,48,"€1,100,000.00",22.00,"€194,700.00",51.22,180.00
2011,New Zealand,Landslide,2.3,39,"€230,000.00",17.00,"€40,710.00",63.41,48.00
2011,Mexico,Drought,1.2,8,"€1,440,000.00",7.00,"€254,880.00",87.80,88.00
2011,Nigeria,Extreme Heat,0.8,2,"€80,000.00",2.00,"€14,160.00",100.00,36.00
2011,South Africa,Extreme Heat,2.4,17,"€240,000.00",7.00,"€42,480.00",87.80,60.00
2011,South Africa,Extreme Heat,2,12,"€200,000.00",6.00,"€35,400.00",90.24,78.00
2012,Chile,Earthquake,1.5,41,"€2,700,000.00",27.00,"€477,900.00",39.02,97.00
2013,Brazil,Drought,1.6,42,"€1,440,000.00",26.00,"€254,880.00",41.46,164.00
2013,Australia,Drought,3.4,37,"€3,400,000.00",11.00,"€601,800.00",78.05,22.00
2013,Canada,Wildfire,3.6,79,"€2,880,000.00",22.00,"€509,760.00",51.22,40.00
2013,United States,Extreme Cold,2.3,7,"€230,000.00",3.00,"€40,710.00",97.56,13.00
2013,Nigeria,Storm Surge,1.8,32,"€540,000.00",18.00,"€95,580.00",60.98,291.00
2013,South Africa,Drought,2.7,24,"€2,700,000.00",9.00,"€477,900.00",82.93,309.00
2013,South Africa,Extreme Heat,1,11,"€100,000.00",11.00,"€17,700.00",78.05,22.00
2014,Australia,Earthquake,2.4,2,"€4,800,000.00",1.00,"€849,600.00",100.00,22.00
2014,Mexico,Cyclone,4.2,71,"€420,000.00",17.00,"€74,340.00",63.41,32.00
2014,United States,Extreme Heat,2.8,8,"€280,000.00",3.00,"€49,560.00",97.56,27.00
2014,Canada,Wildfire,3.5,11,"€2,800,000.00",3.00,"€495,600.00",97.56,50.00
2014,Canada,Wildfire,1.7,7,"€1,360,000.00",4.00,"€240,720.00",95.12,54.00
2014,South Africa,Landslide,1.6,19,"€160,000.00",12.00,"€28,320.00",75.61,228.00
2015,Brazil,Drought,2.8,134,"€200,000.00",48.00,"€35,400.00",0.00,143.00
2015,Brazil,Drought,1.3,33,"€1,170,000.00",25.00,"€207,090.00",43.90,159.00
2015,New Zealand,Tsunami,2.6,10,"€260,000.00",4.00,"€46,020.00",95.12,22.00
2015,New Zealand,Landslide,1.9,8,"€190,000.00",4.00,"€33,630.00",95.12,37.00
2015,Canada,Wildfire,1.6,24,"€1,280,000.00",15.00,"€226,560.00",68.29,42.00
2015,United States,Extreme Cold,2.9,17,"€290,000.00",6.00,"€51,330.00",90.24,26.00
2015,United States,Landslide,8.1,8,"€810,000.00",1.00,"€143,370.00",100.00,33.00
2015,Indonesia,Earthquake,7.7,154,"€15,400,000.00",20.00,"€2,725,800.00",56.10,770.00
2016,Chile,Earthquake,3.9,62,"€7,020,000.00",16.00,"€1,242,540.00",65.85,37.00
2016,Chile,Earthquake,2.8,45,"€5,040,000.00",16.00,"€892,080.00",65.85,79.00
2016,Chile,Drought,3.9,31,"€3,510,000.00",8.00,"€621,270.00",85.37,134.00
2016,Australia,Drought,2.5,43,"€2,500,000.00",17.00,"€442,500.00",63.41,20.00
2016,Canada,Tornado,0.5,5,"€50,000.00",10.00,"€8,850.00",80.49,22.00
2016,South Africa,Drought,3.7,37,"€3,700,000.00",10.00,"€654,900.00",80.49,336.00
2017,Brazil,Landslide,2.5,113,"€70,000.00",45.00,"€12,390.00",0.00,165.00
2017,Chile,Drought,0.5,3,"€450,000.00",5.00,"€79,650.00",92.68,63.00
2017,Chile,Wildfire,0.2,1,"€100,000.00",3.00,"€17,700.00",97.56,121.00
2017,United States,Wildfire,5.7,57,"€4,560,000.00",10.00,"€807,120.00",80.49,38.00
2017,United States,Wildfire,5.7,46,"€4,560,000.00",8.00,"€807,120.00",85.37,23.00
2017,United States,Earthquake,8.2,41,"€20,500,000.00",5.00,"€3,628,500.00",92.68,38.00
2017,Mexico,Drought,3.3,30,"€3,960,000.00",9.00,"€700,920.00",82.93,108.00
2017,Canada,Extreme Cold,3.8,72,"€380,000.00",19.00,"€67,260.00",58.54,16.00
2017,Mexico,Cyclone,2.5,50,"€250,000.00",20.00,"€44,250.00",56.10,71.00
2017,Mexico,Earthquake,0.5,9,"€1,250,000.00",18.00,"€221,250.00",60.98,65.00
2017,South Africa,Landslide,2.5,60,"€250,000.00",24.00,"€44,250.00",46.34,256.00
2017,Nigeria,Extreme Heat,2.3,71,"€230,000.00",31.00,"€40,710.00",29.27,63.00
2018,Canada,Drought,0.9,20,"€1,080,000.00",22.00,"€191,160.00",51.22,15.00
2018,United States,Tornado,1.8,4,"€180,000.00",2.00,"€31,860.00",100.00,30.00
2018,United States,Flood,0.3,1,"€180,000.00",2.00,"€31,860.00",100.00,24.00
2018,South Africa,Landslide,2.3,5,"€230,000.00",2.00,"€40,710.00",100.00,265.00
2019,Peru,Landslide,2.4,17,"€960,000.00",7.00,"€169,920.00",87.80,277.00
2019,Australia,Storm Surge,3.4,7,"€1,020,000.00",2.00,"€180,540.00",100.00,11.00
2019,New Zealand,Tsunami,4.3,26,"€430,000.00",6.00,"€76,110.00",90.24,10.00
2019,Mexico,Drought,0.3,6,"€360,000.00",21.00,"€63,720.00",53.66,120.00
2020,Brazil,Wildfire,3.3,195,"€250,000.00",59.00,"€44,250.00",0.00,138.00
2020,Peru,Flood,1.8,25,"€630,000.00",14.00,"€111,510.00",70.73,316.00
2020,Brazil,Extreme Heat,1.3,22,"€130,000.00",17.00,"€23,010.00",63.41,8.00
2020,Brazil,Extreme Heat,2,18,"€200,000.00",9.00,"€35,400.00",82.93,72.00
2020,Canada,Landslide,3.3,20,"€330,000.00",6.00,"€58,410.00",90.24,32.00
2020,Mexico,Earthquake,1,18,"€2,500,000.00",18.00,"€442,500.00",60.98,85.00
2020,Mexico,Cyclone,7.6,175,"€760,000.00",23.00,"€134,520.00",48.78,47.00
2020,United States,Extreme Cold,4.2,21,"€420,000.00",5.00,"€74,340.00",92.68,55.00
2020,Canada,Extreme Cold,2.3,2,"€230,000.00",1.00,"€40,710.00",100.00,56.00
2020,Canada,Extreme Cold,1,1,"€100,000.00",1.00,"€17,700.00",100.00,10.00
2020,Nigeria,Flood,5.5,193,"€2,750,000.00",35.00,"€486,750.00",19.51,1227.00
2021,Brazil,Landslide,5,180,"€360,000.00",36.00,"€63,720.00",17.07,100.00
2021,Chile,Storm Surge,4,20,"€400,000.00",5.00,"€70,800.00",92.68,152.00
2021,Brazil,Extreme Heat,0.4,17,"€40,000.00",43.00,"€7,080.00",0.00,57.00
2021,Australia,Earthquake,3.5,53,"€7,000,000.00",15.00,"€1,239,000.00",68.29,17.00
2021,Australia,Cyclone,3.1,22,"€310,000.00",7.00,"€54,870.00",87.80,23.00
2021,Australia,Cyclone,2,10,"€200,000.00",5.00,"€35,400.00",92.68,47.00
2021,Australia,Extreme Heat,3.7,4,"€370,000.00",1.00,"€65,490.00",100.00,38.00
2021,Mexico,Drought,3.4,78,"€4,080,000.00",23.00,"€722,160.00",48.78,62.00
2021,Canada,Wildfire,1.7,14,"€1,360,000.00",8.00,"€240,720.00",85.37,42.00
2021,United States,Tornado,6.5,13,"€650,000.00",2.00,"€115,050.00",100.00,51.00
2021,United States,Landslide,1.8,7,"€180,000.00",4.00,"€31,860.00",95.12,55.00
2021,Mexico,Cyclone,4.7,28,"€470,000.00",6.00,"€83,190.00",90.24,27.00
2021,Canada,Extreme Cold,3.1,34,"€310,000.00",11.00,"€54,870.00",78.05,59.00
2021,United States,Earthquake,0.3,1,"€750,000.00",2.00,"€132,750.00",100.00,58.00
2021,Turkey,Earthquake,7.2,58,"€14,400,000.00",8.00,"€2,548,800.00",85.37,34.00
2021,South Africa,Drought,2.5,3,"€2,500,000.00",1.00,"€442,500.00",100.00,332.00
2021,Nigeria,Extreme Heat,3.1,90,"€310,000.00",29.00,"€54,870.00",34.15,35.00
2021,Nigeria,Cyclone,1.5,62,"€150,000.00",41.00,"€26,550.00",4.88,59.00
2021,Nigeria,Extreme Heat,1.6,18,"€160,000.00",11.00,"€28,320.00",78.05,62.00
2022,Brazil,Drought,0.7,19,"€630,000.00",27.00,"€111,510.00",39.02,98.00
2022,Brazil,Extreme Heat,2.1,21,"€210,000.00",10.00,"€37,170.00",80.49,20.00
2022,Australia,Wildfire,4,48,"€400,000.00",12.00,"€70,800.00",75.61,24.00
2022,Australia,Cyclone,2.8,25,"€280,000.00",9.00,"€49,560.00",82.93,49.00
2022,Canada,Flood,4.4,31,"€2,640,000.00",7.00,"€467,280.00",87.80,39.00
2022,United States,Earthquake,6.5,26,"€16,250,000.00",4.00,"€2,876,250.00",95.12,35.00
2022,Canada,Landslide,2.7,24,"€270,000.00",9.00,"€47,790.00",82.93,34.00
2022,Canada,Landslide,4,24,"€400,000.00",6.00,"€70,800.00",90.24,58.00
2022,Canada,Landslide,2.9,17,"€290,000.00",6.00,"€51,330.00",90.24,54.00
2022,Canada,Storm Surge,3.1,9,"€2,170,000.00",3.00,"€384,090.00",97.56,8.00
2022,Canada,Extreme Cold,1.5,0,"€150,000.00",0.00,"€26,550.00",100.00,41.00
2022,Congo,Landslide,0.3,7,"€30,000.00",24.00,"€5,310.00",46.34,578.00
2023,Brazil,Extreme Heat,3.6,32,"€360,000.00",9.00,"€63,720.00",82.93,71.00
2023,Australia,Volcanic Eruption,1.8,27,"€180,000.00",15.00,"€31,860.00",68.29,25.00
2023,Canada,Landslide,1.9,21,"€190,000.00",11.00,"€33,630.00",78.05,14.00
2023,Canada,Wildfire,3,15,"€2,400,000.00",5.00,"€424,800.00",92.68,24.00
2023,United States,Cyclone,6.4,6,"€640,000.00",1.00,"€113,280.00",100.00,37.00
2023,Mexico,Extreme Heat,0.7,6,"€70,000.00",8.00,"€12,390.00",85.37,54.00
2023,United States,Landslide,1.3,1,"€130,000.00",1.00,"€23,010.00",100.00,58.00
2023,South Africa,Wildfire,1.6,13,"€160,000.00",8.00,"€28,320.00",85.37,242.00
2023,Nigeria,Flood,4.5,108,"€2,250,000.00",24.00,"€398,250.00",46.34,280.00
2023,South Africa,Landslide,4.3,13,"€430,000.00",3.00,"€76,110.00",97.56,184.00
2023,Nigeria,Storm Surge,2.7,119,"€810,000.00",44.00,"€143,370.00",0.00,328.00
2024,Chile,Wildfire,2,2,"€1,000,000.00",1.00,"€177,000.00",100.00,111.00
2024,Brazil,Extreme Heat,3.9,20,"€390,000.00",5.00,"€69,030.00",92.68,38.00
2024,Australia,Extreme Heat,0.5,9,"€50,000.00",18.00,"€8,850.00",60.98,28.00
2024,Australia,Extreme Heat,1.6,6,"€160,000.00",4.00,"€28,320.00",95.12,28.00
2024,United States,Landslide,7.9,40,"€790,000.00",5.00,"€139,830.00",92.68,36.00
2024,Mexico,Drought,3.3,33,"€3,960,000.00",10.00,"€700,920.00",80.49,49.00
2024,United States,Flood,7.9,24,"€4,740,000.00",3.00,"€838,980.00",97.56,30.00
2024,Mexico,Earthquake,0.3,2,"€750,000.00",5.00,"€132,750.00",92.68,67.00
2024,South Africa,Wildfire,1.5,6,"€150,000.00",4.00,"€26,550.00",95.12,183.00
2024,Nigeria,Flood,4.4,119,"€2,200,000.00",27.00,"€389,400.00",39.02,920.00
2024,Nigeria,Extreme Heat,1.4,36,"€140,000.00",26.00,"€24,780.00",41.46,30.00
2004,United States,Cyclone,4.4,13,"€440,000.00",3.00,"€77,880.00",97.56,50.00
2023,Canada,Wildfire,2.2,7,"€1,760,000.00",3.00,"€311,520.00",97.56,37.00
2017,Philippines,Storm Surge,1.7,22,"€508,210.00",13.00,"€89,950.72",73.17,170.00
2018,China,Tsunami,0.3,1,"€1,885,740.00",2.00,"€333,667.35",100.00,217.00
2012,Japan,Earthquake,1.8,7,"€1,484,196.00",4.00,"€262,562.12",95.12,22.00
2012,India,Landslide,5.9,136,"€448,140.40",23.00,"€79,265.77",48.78,117.00
1997,Indonesia,Extreme Heat,0.3,12,"€15,365.40",39.00,"€2,716.81",9.76,30.00
2013,Philippines,Extreme Heat,0.8,10,"€12,573.60",12.00,"€2,223.02",75.61,49.00
2024,Japan,Landslide,1.3,8,"€46,690.80",6.00,"€8,252.88",90.24,30.00
